epoch,task_num,valid_loss,valid_acc
0,1,0.11161494798660278,0.9664333333333334
1,1,0.06546554507613182,0.9798833333333333
2,1,0.03621464548408985,0.98875
3,1,0.025930907256901264,0.9926
4,1,0.019455250965555507,0.9940833333333333
5,1,0.01152013300259908,0.9967
6,1,0.007501558945203821,0.9978333333333333
7,1,0.006220608406265577,0.9980833333333333
8,1,0.0027997529974828164,0.9993166666666666
9,1,0.003992834349752714,0.9988166666666667
10,1,0.004769137507273505,0.9983666666666666
11,1,0.0046360986321233215,0.9984333333333333
12,1,0.006410817383881658,0.998
13,1,0.006477765432822829,0.99775
14,1,0.00037587776269065216,0.9999666666666667
15,1,8.937702692055608e-05,0.9999833333333333
16,1,6.122971518707346e-05,0.9999833333333333
17,1,4.331416694452249e-05,0.9999833333333333
18,1,0.00021505728576836798,0.9999
19,1,0.000641012935553105,0.9997833333333334
20,1,7.243812106050124e-05,1.0
21,1,4.261255686948668e-05,1.0
22,1,7.546248798341064e-06,1.0
23,1,3.380177652494846e-06,1.0
24,1,2.071522304837951e-06,1.0
25,1,1.8169142671771018e-06,1.0
26,1,5.2424114240617805e-05,0.9999833333333333
27,1,2.061730173363685e-06,1.0
28,1,0.004780146624720268,0.9985333333333334
29,1,0.001657109101928654,0.9995333333333334
30,1,0.0001271992941795967,0.9999666666666667
31,1,6.466126572710588e-06,1.0
32,1,2.4189671907909846e-06,1.0
33,1,2.4251524816766806e-06,1.0
34,1,1.4748234924506202e-06,1.0
35,1,2.2752559744124786e-06,1.0
36,1,1.4077255649150781e-06,1.0
37,1,1.274073220201899e-06,1.0
38,1,5.668052573507035e-07,1.0
39,1,4.4175048327967186e-07,1.0
40,1,4.3560202476555785e-07,1.0
41,1,2.6057955397125926e-07,1.0
42,1,2.2303299459849767e-06,1.0
43,1,3.164856217902828e-05,0.9999833333333333
44,1,9.963570131729918e-07,1.0
45,1,3.033055718030179e-07,1.0
46,1,9.417893993448464e-07,1.0
47,1,1.8626497475887997e-07,1.0
48,1,1.203406374865305e-07,1.0
49,1,1.1932505511254022e-07,1.0
50,1,8.622083266658364e-08,1.0
51,1,8.29914299776154e-08,1.0
52,1,7.855344474213174e-08,1.0
53,1,6.201176514034993e-08,1.0
54,1,5.699332084342738e-08,1.0
55,1,5.115413810716044e-08,1.0
56,1,1.2284712025116089e-07,1.0
57,1,5.066362152573352e-08,1.0
58,1,5.5326809801907e-08,1.0
59,1,4.3494842838735316e-08,1.0
60,1,3.458031682039101e-08,1.0
61,1,3.6235364760509964e-08,1.0
62,1,2.8723311661830545e-08,1.0
63,1,2.6229894069610776e-08,1.0
64,1,2.3474176686140897e-08,1.0
65,1,2.4179479163185154e-08,1.0
66,1,2.229601665047672e-08,1.0
67,1,1.9570131422360268e-08,1.0
68,1,1.822506399070297e-08,1.0
69,1,1.834027731083173e-08,1.0
70,1,2.738401064033743e-08,1.0
71,1,1.6146835770906403e-08,1.0
72,1,1.6262070294696212e-08,1.0
73,1,1.2836829149520667e-08,1.0
74,1,2.3735168654622404e-07,1.0
75,1,1.6860024456259265e-08,1.0
76,1,1.1428175952824897e-08,1.0
77,1,1.0208272536615936e-08,1.0
78,1,1.2554697318497195e-08,1.0
79,1,1.1849377942970326e-08,1.0
80,1,1.210965652909124e-08,1.0
81,1,1.008111787648147e-08,1.0
82,1,1.144803842964374e-08,1.0
83,1,1.1209612613427566e-08,1.0
84,1,9.345989863973614e-09,1.0
85,1,7.953232016788547e-09,1.0
86,1,6.933999252704363e-09,1.0
87,1,7.603555297919229e-09,1.0
88,1,1.2306214511189257e-08,1.0
89,1,7.069102875808161e-09,1.0
90,1,9.812641873452321e-09,1.0
91,1,5.946547245846053e-09,1.0
92,1,5.469714427637958e-09,1.0
93,1,1.5315042662441177e-08,1.0
94,1,8.078351603065433e-09,1.0
95,1,5.767735271196746e-09,1.0
96,1,5.070363620281645e-09,1.0
97,1,4.0749675388696005e-09,1.0
98,1,6.194894760369607e-09,1.0
99,1,4.494186006454015e-09,1.0
100,1,3.5067374431226502e-09,1.0
101,1,3.6656831479575656e-09,1.0
102,1,3.967679156839191e-09,1.0
103,1,3.2663325383689805e-09,1.0
104,1,2.8510872811674895e-09,1.0
105,1,2.9603624887168204e-09,1.0
106,1,3.0875176365204502e-09,1.0
107,1,2.859034315013294e-09,1.0
108,1,3.371632445710778e-09,1.0
109,1,2.7537328283718428e-09,1.0
110,1,2.618628909326996e-09,1.0
111,1,3.715351030919578e-09,1.0
112,1,2.978243283990878e-09,1.0
113,1,3.798798967006671e-09,1.0
114,1,5.030614508309365e-09,1.0
115,1,2.48352543910831e-09,1.0
116,1,2.1855021330452474e-09,1.0
117,1,1.827874977304115e-09,1.0
118,1,1.7960857016182294e-09,1.0
119,1,3.075596709697e-09,1.0
120,1,4.370997668701193e-09,1.0
121,1,2.2649750570498857e-09,1.0
122,1,2.0245700233327093e-09,1.0
123,1,2.6782334490604854e-09,1.0
124,1,1.567601565947522e-09,1.0
125,1,1.3252095490893605e-09,1.0
126,1,1.2179212506661466e-09,1.0
127,1,1.001357794194746e-09,1.0
128,1,1.0132787238603668e-09,1.0
129,1,9.655950305405744e-10,1.0
130,1,1.0013577866156234e-09,1.0
131,1,1.029173312142954e-09,1.0
132,1,1.2755390130791966e-09,1.0
133,1,1.1324879883053049e-09,1.0
134,1,9.119508700194956e-10,1.0
135,1,8.702276320586104e-10,1.0
136,1,7.311501783865045e-10,1.0
137,1,7.867811760320364e-10,1.0
138,1,7.867811625317244e-10,1.0
139,1,8.245307730211e-10,1.0
140,1,8.086361736066768e-10,1.0
141,1,8.563198778214579e-10,1.0
142,1,6.934005900423774e-10,1.0
143,1,6.298223153085776e-10,1.0
144,1,5.781649745036551e-10,1.0
145,1,5.324680918998107e-10,1.0
146,1,5.523362897719153e-10,1.0
147,1,5.384285485613797e-10,1.0
148,1,5.702176944547924e-10,1.0
149,1,5.344549096027625e-10,1.0
150,1,5.106130587980336e-10,1.0
151,1,5.145867005988218e-10,1.0
152,1,5.145866977566508e-10,1.0
153,1,5.006789494406879e-10,1.0
154,1,5.165735143937884e-10,1.0
155,1,4.887580238014758e-10,1.0
156,1,4.827975613371412e-10,1.0
157,1,4.867711956772307e-10,1.0
158,1,4.728634549403902e-10,1.0
159,1,4.788239131414684e-10,1.0
160,1,4.5895569478204834e-10,1.0
161,1,4.4703476724805567e-10,1.0
162,1,4.3511384042460577e-10,1.0
163,1,4.708765980391642e-10,1.0
164,1,4.410743095206726e-10,1.0
165,1,4.629293220167104e-10,1.0
166,1,4.4504795049249423e-10,1.0
167,1,4.1325880412538635e-10,1.0
168,1,4.212060979114085e-10,1.0
169,1,4.6491616518077687e-10,1.0
170,1,4.609425232615649e-10,1.0
171,1,4.827975541132901e-10,1.0
172,1,4.6491616127279184e-10,1.0
173,1,4.3908748554126e-10,1.0
174,1,4.192192731030294e-10,1.0
175,1,4.23192918574955e-10,1.0
176,1,4.192192771294382e-10,1.0
177,1,4.053115327214603e-10,1.0
178,1,4.07298353858702e-10,1.0
179,1,3.8941696492618877e-10,1.0
180,1,3.814696800219508e-10,1.0
181,1,3.7749603703692477e-10,1.0
182,1,3.675619301664786e-10,1.0
183,1,3.6954875236953434e-10,1.0
184,1,3.794828593584043e-10,1.0
185,1,3.6756193324549714e-10,1.0
186,1,3.5762782732244126e-10,1.0
187,1,3.6954875189583923e-10,1.0
188,1,3.675619315875641e-10,1.0
189,1,3.794828571083523e-10,1.0
190,1,3.8743014130204756e-10,1.0
191,1,3.854433202832297e-10,1.0
